date,open,high,low,close,volume
2022-12-30,161.8767884800,163.1463750400,161.1744640000,162.6961670400,14976495
2023-01-03,162.9752960000,163.7046329600,158.9324281600,160.4541312000,18206204
2023-01-04,160.2740480000,162.5250880000,158.7433408000,160.8323059200,12883584
2023-01-05,163.4255040000,170.6378361600,162.4350464000,170.1786240000,40279056
2023-01-06,172.0785017600,172.0785017600,169.0801164800,171.4932313600,23338295
2023-01-09,173.2850592000,177.2829062400,171.2231065600,176.3734860800,27557314
2023-01-10,176.3014528000,177.1208313600,175.2299577600,175.7972198400,20275236
2023-01-11,175.6171366400,176.4725318400,173.4201216000,174.7707456000,16999458
2023-01-12,175.5811200000,176.2744403200,172.8888761600,174.1314502400,13822699
2023-01-13,174.1314502400,179.5519545600,174.0864294400,178.8046092800,24506446
2023-01-16,180.0832000000,188.4300563200,180.0832000000,185.9539123200,36352479
2023-01-17,186.3861120000,187.0884364800,181.5328697600,182.6583897600,21507890
2023-01-18,184.5222508800,190.6991046400,183.9729971200,185.3056128000,27241217
2023-01-19,185.8908832000,185.9359040000,182.1991776000,184.8554048000,18119892
2023-01-20,187.1874822400,190.8881920000,186.4761536000,187.9348275200,27348025
2023-01-30,196.8219334400,197.9924742400,192.9411404800,195.9305216000,32180876
2023-01-31,195.3812678400,196.0835923200,188.0969024000,188.1869440000,25724708
2023-02-01,187.7367360000,189.6276096000,183.4687641600,189.1413849600,25655223
2023-02-02,190.6090630400,193.1392320000,189.2224224000,191.3474041600,18327161
2023-02-03,189.0873600000,190.8881920000,185.4856960000,189.0873600000,19935209
2023-02-06,179.6600044800,184.1620844800,177.6340684800,181.6139072000,33407544
2023-02-07,181.6139072000,184.8554048000,181.4338240000,182.9375187200,15811588
2023-02-08,182.9375187200,183.6848640000,178.4804595200,179.6780128000,16905733
2023-02-09,179.7770585600,187.0524198400,179.6780128000,186.7372742400,24493992
2023-02-10,186.7372742400,186.8183116800,182.8924979200,184.3151552000,14032129
2023-02-13,182.7844480000,193.4993984000,182.7754438400,191.2483584000,28908783
2023-02-14,191.2483584000,192.4639200000,187.8267776000,188.4030438400,18490190
2023-02-15,190.5190214400,192.5899782400,188.6371520000,189.9877760000,16925791
2023-02-16,188.5020896000,193.3013068800,187.1064448000,189.7986886400,21337960
2023-02-17,188.5921312000,193.0942112000,187.2865280000,187.4215904000,18446776
2023-02-20,187.4666112000,192.5089408000,185.0354880000,191.7435872000,19166754
2023-02-21,191.3384000000,191.4464499200,187.7367360000,189.1593932800,13939573
2023-02-22,187.6917152000,189.5735846400,185.9359040000,186.8363200000,14100545
2023-02-23,185.9359040000,187.4846195200,183.4147392000,184.6753216000,14580801
2023-02-24,184.6483091200,184.6483091200,179.9211251200,181.0736576000,20395718
2023-02-27,179.2368089600,185.6927916800,179.0387174400,184.4142009600,17299557
2023-02-28,186.3861120000,187.3405529600,181.9560652800,184.0630387200,11480142
2023-03-01,183.8379347200,188.0518816000,182.6944064000,186.7282700800,15446575
2023-03-02,185.5757376000,186.9353657600,184.9094297600,185.7017958400,7447671
2023-03-03,187.2865280000,188.6011353600,183.2346560000,185.2695961600,9283668
2023-03-06,184.5942841600,185.9359040000,182.4062732800,184.2071052800,11140226
